Line_ID,day,month,year,category,article,kurz_text,haupt_text
42,15,5,2021,Sport,Brasilianischer Klub wegen gefälschter Coronatests für zwei Jahre gesperrt,"
Weil er 14 ursprünglich positive Covid-19-Tests vor einem Spiel gefälscht hat, muss der Fußballklub Cascavel CR zwei Jahre aussetzen. Dazu kommt eine hohe Geldstrafe.
","
Die Fälschung von 14 ursprünglich positiven Coronatests kommt den brasilianischen Fußballklub Cascavel CR teuer zu stehen. Der bereits als Absteiger aus der Bundesland-Meisterschaft von Parana feststehende Verein, der aktuell in keiner der vier nationalen Ligen mitspielt, wurde vom regionalen Sportgericht für zwei Jahre aus dem Verkehr gezogen. Ein Einspruch gegen das Urteil vor der obersten Sportgerichtsinstanz in Brasilien ist noch möglich.
"
43,9,1,2021,Sport,Mit Ansage,"
Abwehrsorgen, wenig Vertrauen in Ersatzspieler und ein Gegner, der seine Taktik im Vorfeld verrät: Die Niederlage der Bayern gegen Gladbach hat sich angekündigt. Hansi Flick muss bis zur Klub-WM einige Probleme lösen.
","
Es werden noch viele Monate vergehen, bis der FC Bayern eine solche Bilanz wie 2020 aufweisen kann. Von 48 Pflichtspielen im vergangenen Jahr verlor er nur eines. Das ist eine solch außergewöhnlich gute Bilanz, dass eine Wiederholung kaum vorstellbar ist. Das Jahr 2021 wurde nur acht Tage alt, als es die Bayern zum ersten Mal erwischte. »So eine Niederlage gehört mal dazu, auch wenn es Bayern München ist«, reagierte Trainer Hansi Flick sehr milde auf das 2:3 bei Borussia Mönchengladbach.
"
44,10,6,2021,Sport,DOSB-Präsident Hörmann stellt Vertrauensfrage,"
DOSB-Präsident Alfons Hörmann stellt nach den Olympischen Spielen in einer außerordentlichen Mitgliederversammlung die Vertrauensfrage. Zuvor hatten Mitarbeiter schwere Vorwürfe erhoben.
","
In der Krise beim Deutschen Olympischen Sportbund stellen Verbandschef Alfons Hörmann und das weitere Präsidium kurz nach den Sommerspielen und Paralympics in Tokio in einer außerordentlichen Mitgliederversammlung die Vertrauensfrage. Diese Konsequenz aus den schweren Vorwürfen aus dem Mitarbeiterkreis gegen die Führung des Dachverbands teilte der DOSB nach dreitägigen Beratungen mit.
"
45,26,11,2020,Sport,Die drei ??? und der rätselnde Trainer,"
Die Freude beim FC Bayern über den vorzeitigen Gruppensieg in der Champions League wird durch einen bröckelnden Defensivverbund getrübt. Die Abgänge von Alaba und Boateng stehen im Raum, nun ist man auch mit Süle unzufrieden.
","
Die Antwort von Hansi Flick fiel sehr knapp aus. Es ging nach Abpfiff um die Frage nach Manuel Neuer hinten und nach Robert Lewandowski vorne, ob der FC Bayern den weltbesten Torwart und den weltbesten Stürmer habe. Der Trainer des FC Bayern sagte: »Ja.« Punkt.
"
46,6,12,2020,Sport,Deutschlands schnellster Mann,"
Mit 16 Jahren floh Amanal Petros nach Deutschland. Um Anschluss zu finden, verschrieb er sich dem Laufsport – und nun ist der 25-Jährige Rekordhalter im Marathon. Über eine Geschichte, die kein Märchen ist.
","
Ein Marathon entscheidet sich erst auf den letzten Kilometern. Aber was überhaupt möglich ist, das wird oft schon früh deutlich. Beim Marathon in Valencia waren erst fünf Kilometer absolviert, da setzte Amanal Petros die im Sport so berühmte Duftmarke: Fünf Kilometer lief der 25-Jährige in 14:52 Minuten, er sprintete an der Seite der besten Läufer mit. »Als ich die Zwischenzeit gesehen habe, war ich kurz vor dem Herzstillstand«, sagte Petros' Trainer Tono Kirschbaum bei leichtathletik.de.
"
47,24,1,2021,Sport,Ein 0:4 der besseren Sorte,"
Schalke kämpfte, spielte phasenweise mutig nach vorne – und ging doch gegen die Bayern unter. Die Aufgabe im Abstiegskampf wird größer und größer, Hoffnung macht aber das bevorstehende Comeback von Klaas-Jan Huntelaar.
","
Horst Heldt sagte mal, und er meinte das ernst, er wollte mit dem FC Schalke 04 Meister werden. Die Lage der Fußballnation gab diesen Anspruch mal her. »Wenn der FC Bayern schwächelt, dann müssen wir parat sein. Da darf kein anderer Deutscher Meister werden«, sagte der damalige Sportvorstand der Gelsenkirchener im Winter der Saison 2012/2013. Es war eine andere Zeit.
"
48,2,2,2021,Sport,Schon wieder 0:9,"
Mit hohen Niederlagen kennt sich Southampton-Coach Ralph Hasenhüttl allmählich aus. Nach einem 0:9 in der Vorsaison gegen Leicester folgte nun ein erneutes Debakel in der Premier League. Diesmal gegen Manchester United.
","
Vier Gegentreffer in der ersten Hälfte, fünf in der zweiten, drei davon in den letzten Minuten: Der FC Southampton hat beim 0:9 (0:4) gegen Manchester United ein Debakel erlitten. Das Team des früheren Bundesligatrainers Ralph Hasenhüttl verlor Alexandre Jankewitz schon in der zweiten Minute durch eine Rote Karte wegen groben Foulspiels. Auch Jan Bednarek sah bei den Gästen in der Schlussphase noch Rot.
"
49,21,4,2021,Sport,"


","
Die Super League ist erst einmal vom Tisch, zu schlecht war der Vorstoß der Topklubs vorbereitet. Besser wird dadurch nichts. Im Gegenteil: Diejenigen, die sich nun als Retter des Fußballs feiern lassen, schaden ihm seit Jahren.
","
Dafür wurde also der Ausdruck »krachend gescheitert« erfunden. Die Super-League-Pläne der zwölf Topklubs aus England, Spanien und Italien haben gerade zwei Tage überlebt, dann fiel das ganze Projekt nach der Protestwelle aus Politik und Fußball in sich zusammen. Mit dem Rückzug der sechs englischen Teams ist das Projekt erst einmal so gut wie tot. Die Abtrünnigen haben Läuterung versprochen, großer Jubel allerorten, die Chelsea-Fans tanzen auf der Straße. War es das nun?
"
50,28,11,2020,Sport,"Zwei Ecken, eine Überraschung","
Zwei baugleiche Eckbälle haben Borussia Dortmund gegen Köln die dritte Saisonniederlage eingebracht. Und die Bayern ließen sich in Stuttgart ärgern, aber nicht lange. Max Kruse bewarb sich derweil für das Tor des Monats.
","
Es gibt schlechtere Gegner als Borussia Dortmund, um seinen ersten Saisonsieg zu feiern. Der 1. FC Köln musste dafür bis zum neunten Spieltag warten. Bis zum 2:1 (1:0)-Sieg hatte das Team von Trainer Markus Gisdol offenbar ausreichend Zeit, um Varianten bei Standardsituationen zu trainieren. Das wurde den Dortmundern zum Verhängnis.
"
51,5,11,2020,Sport,Cas-Entscheidung über Vierjahressperre Russlands wohl Ende des Jahres,"
2019 war Russland wegen der Manipulation von Daten für vier Jahre von sportlichen Großereignissen ausgeschlossen worden. Nach dem Einspruch und einer viertägigen Anhörung soll nun bis Ende 2020 entschieden sein, ob dies so bleibt.
","
Die Entscheidung über die im Dopingskandal gegen Russland ausgesprochene Vierjahressperre fällt voraussichtlich am Ende des Jahres. Das teilte der Internationale Sportgerichtshof Cas nach Abschluss der viertägigen Anhörung mit. Russland hatte die von der Welt-Anti-Doping-Agentur (Wada) im vergangenen Jahr verhängten Sanktionen nicht akzeptiert. Wie der Cas erklärte, sei das genaue Datum der Verkündung noch nicht bekannt, werde aber im Vorfeld veröffentlicht.
"
52,19,1,2021,Sport,Gefängnis oder Trainingsraum – Ärger um Corona-Quarantäne bei Australian Open,"
Mehr als 70 Tennisprofis sind vor den Australian Open in einer strikten Quarantäne und dürfen nicht auf die Trainingsplätze. Die Kritik einiger Profis wiegelt der Turnierchef ab. Derweil gibt es weitere positive Tests.
","
Tennispielerinnen und -spieler kritisieren ihre Quarantänebedingungen, der Turnierdirektor will die Debatte beenden – und nun sind noch mehr Mitglieder der Tennisblase positiv auf das Coronavirus getestet worden: Drei Wochen vor Beginn der Australian Open am 8. Februar wachsen die Probleme der Veranstalter.
"
53,8,11,2020,Sport,De Bruynes Elfmeter geht vorbei – City verpasst den Sieg gegen Liverpool,"
Manchester City kämpft um den Anschluss an die Spitzengruppe der Premier League. Ein Sieg beim Meister FC Liverpool wäre dafür sehr wichtig gewesen – doch Star-Spielmacher Kevin de Bruyne versagten die Nerven.
","
Manchester City hat einen wichtigen Sieg im Kampf um den Anschluss an die Spitzengruppe der Premier League verpasst. Gegen den FC Liverpool spielte das Team von Pep Guardiola 1:1 (1:1), hatte gegen den englischen Meister jedoch auch ausreichend Chancen, die Partie sogar zu gewinnen: Während Mohamed Salah (13., Foulelfmeter) und Gabriel Jesus (31.) für die beiden besten Klubs der vergangenen Ligasaison ins Tor trafen, vergab Kevin De Bruyne einen Handelfmeter (42.).
"
54,26,2,2021,Sport,Norwegische Klubs rufen zum WM-Boykott auf,"
In Katar Fußball zu spielen, dem Land, in dem zahlreiche Arbeiter auf WM-Baustellen ums Leben kamen? Unmöglich finden das Vertreter norwegischer Klubs und verlangen einen Boykott des WM-Turniers 2022.
","
Der norwegische Fußball-Erstligist Tromsø IL hat die Nationalmannschaft um Jungstar Erling Haaland zu einem Boykott der WM 2022 in Katar aufgerufen. »Es ist an der Zeit, Stopp zu sagen«, betonte Klubchef Øyvind Alapnes angesichts der »unwürdigen Arbeitsbedingungen« beim Bau der WM-Arenen im Wüstenstaat. Der bisherige Weg des Dialogs habe »zu nichts geführt«, ergänzte Ex-Nationalspieler Tom Høgli.
"
55,23,1,2021,Sport,Braunschweig verschenkt 2:0-Führung gegen den HSV,"
Zunächst sah es für Braunschweig nach einer Überraschung gegen den HSV aus. Dann reihte sich jedoch ein Fehler an den anderen. Und in Paderborn riss nicht nur Würzburgs Serie, sondern auch das Netz.
","
In der ersten Hälfte bei Eintracht Braunschweig hatte es stark nach der ersten Niederlage des Hamburger SV seit dem 5. Dezember ausgesehen. Beim 4:2 (1:2)-Sieg des Zweitliga-Tabellenführers führten die abstiegsbedrohten Niedersachsen durch Treffer von Felix Kroos (9. Minute) und Marcel Bär (42.) bis in die Nachspielzeit des ersten Durchgangs mit zwei Toren.
"
56,15,3,2021,Sport,Kuntz plant mit Moukoko und ohne Musiala,"
Mit dem Dortmunder Youssoufa Moukoko geht Stefan Kuntz in die Gruppenphase der U21-Europameisterschaft. Der 16-Jährige steht im EM-Kader und wäre bei einem Einsatz der bisher jüngste Spieler der U21-Geschichte.
","
DFB-Trainer Stefan Kuntz hat den 16-jährigen Youssoufa Moukoko von Borussia Dortmund für die Gruppenphase der U21-EM in Ungarn und Slowenien nominiert. Der Nachwuchsprofi steht erstmals im Aufgebot des U21-Teams. Sollte Moukoko zum Einsatz kommen, löst er Florian Wirtz (17) als jüngsten Spieler in der Geschichte der U21 ab.
"
57,10,6,2021,Sport,Leichtathlet Mester beendet seine Karriere – noch vor den Paralympics,"
Die Verletzung plagte ihn über Jahre, nun geht es nicht mehr weiter: Mathias Mester muss wegen Rückenschmerzen seine Karriere beenden – und sogar auf einen Abschluss bei den Paralympics in Tokio verzichten.
","
Wenige Tage nach dem Gewinn seines vierten EM-Titels hat Para-Leichtathlet Mathias Mester überraschend seine Karriere beendet. Der kleinwüchsige Speerwerfer verzichtet aus gesundheitlichen Gründen auf einen Start bei den Paralympics in Tokio.
"
58,12,3,2021,Sport,Was hinter dem Protestplakat von Dortmund steckt,"
Die Pläne der Uefa, die Champions League neu zu organisieren, stoßen auf Widerstand der Fanorganisationen. Bayern- und Dortmund-Anhänger fordern sogar, dass ihre eigenen Klubs auf Geld verzichten.
","
Das Champions-League-Spiel zwischen Borussia Dortmund und dem FC Sevilla am Dienstag fand selbstverständlich ohne Zuschauer statt. Die aktive Fanszene des BVB hatte es aber dennoch geschafft, in der Südkurve ein Transparent mit der Aufschrift »Stop UCL Reforms« zu platzieren, mit dem sie Pläne zur Reform der europäischen Wettbewerbe kritisierten, die ihrer Ansicht nach ausschließlich den großen europäischen Spitzenvereinen zugutekämen.
"
59,17,2,2021,Sport,"


","
Jahr für Jahr schlittern Regionalligisten in die Insolvenz. Die Folge mangelnder Kontrollmechanismen und eines gefährlichen Rattenrennens, wie der Wirtschaftswissenschaftler Daniel Weimar sagt.
","
SPIEGEL: Die Wahrscheinlichkeit, dass ein Fußballverein in Insolvenz geht, ist viermal so hoch wie bei einem normalen Wirtschaftsbetrieb. Woran liegt das?Weimar: Die genauen Gründe der einzelnen Insolvenzen sind wissenschaftlich meist nicht erforschbar, weil sie im Verborgenen bleiben. Eine Ursache liegt aber sicherlich im sportlichen Wettbewerb. Einerseits konkurrieren die Fußballklubs, andererseits sind sie aufeinander angewiesen. In der normalen Wirtschaft strebt hingegen jedes Unternehmen eine Monopolstellung an. Zudem gibt es Aufsteiger und Absteiger. Ein Abstieg führt dazu, dass ein Klub von einem auf den anderen Tag eine Marktbeschränkung erfährt: weniger Fans, weniger Sponsoren, weniger Fernsehgelder. Das muss unter allen Umständen verhindert werden. Die Folge ist ein Rattenrennen, in dem alle Vereine alle verfügbaren Ressourcen in Spieler investieren. Am Ende steigen aber zwangsläufig doch einige Vereine ab.
"
60,11,1,2021,Sport,Bunkermentalität,"
Donald Trump und Golf – das gehört seit Langem zusammen. Auch wenn ihm nun ein Turnier weggenommen wird: Die ganz große Abkehr des Sports vom abgewählten Präsidenten bleibt selbst nach dem Sturm auf das Kapitol aus.
","
Die Golfanlage in Bedminster im Staat New Jersey hat schon manches gesehen. 2009 heirateten auf der Anlage Trumps Tochter Ivanka und Jared Kushner. Als Trump Präsident wurde, wurde der Golfklub zu einer der drei offiziellen Residenzen neben dem Weißen Haus erhoben. 2015 erwarb Trump die Genehmigung, auf dem Grundstück ein Mausoleum zu errichten, demnach plane er, dort später einmal begraben zu werden. Ein Familienfriedhof auf einem Golfplatz: Deutlicher kann man wohl nicht machen, wie sehr Trump und der Golfsport miteinander verbunden sind.
"
61,10,12,2020,Sport,Eigentor hilft zum perfekten Start in die Champions League,"
Die Spielerinnen des FC Bayern machen es dem VfL Wolfsburg nach: Wie den Niedersachsen am Abend zuvor gelang auch den Bayern ein souveräner Auftakt in die Europapokalsaison.
","
Die Fußballerinnen von Bayern München sind erfolgreich in die neue Saison der Champions League gestartet. Der deutsche Vizemeister gewann in der Runde der letzten 32 sein Hinspiel bei Ajax Amsterdam 3:1 (0:0). Das Rückspiel findet am Mittwoch in München statt.
"
62,30,12,2020,Sport,Deutschland ist ein Darts-Entwicklungsland,"
Weit mehr als eine Million Zuschauer in Deutschland sahen Gabriel Clemens' Sieg gegen Titelverteidiger Peter Wright. Das Interesse am Darts ist hierzulande groß, der strukturelle Unterbau des Sports aber ausbaufähig.
","
Gabriel Clemens wird wahrscheinlich etwas Zeit brauchen, um sich zu freuen. Zwei Tage, nachdem er als erster Deutscher überhaupt das Achtelfinale der Darts-WM der Professional Darts Corporation (PDC) erreicht hatte, scheiterte der Saarländer in einem dramatischen Spiel trotz sieben Matchdarts 3:4 an Krzysztof Ratajski. Das Viertelfinale, in dem mit Stephen Bunting oder Ryan Searle ein machbarer Gegner gewartet hätte, hat Clemens mehrfach um Millimeter verpasst.
"
63,15,12,2020,Sport,Deutschlands Abwehrblock bröckelt,"
Immer mehr Nationalspieler verzichten wegen Corona auf eine WM-Teilnahme im Januar. Das DHB-Team steht vor einem echten Problem: Die eigentlich so starke Defensive zerfasert mehr und mehr.
","
Patrick Wiencek hatte vor vier Wochen den Anfang gemacht. Nun haben Hendrik Pekeler, Steffen Weinhold und Finn Lemke nachgezogen: Das Quartett, im Kader der deutschen Handball-Nationalmannschaft eigentlich gesetzt, verzichtet freiwillig auf die Weltmeisterschaft im Januar in Ägypten. »Die allgemeine Entwicklung der Corona-Pandemie« sei der Grund für seine Entscheidung, hatte Pekeler erklärt. Seine Mitspieler argumentierten ähnlich: Man wolle nicht zu einem Großturnier reisen und die eigenen Familien zu Hause im harten Lockdown alleinlassen.
"
64,14,4,2021,Sport,"»Ein Monument des Fußballs, das im Louvre ausgestellt sein müsste«","
Nach dem Aus des Titelverteidigers Bayern München in der Champions League bei Paris Saint-Germain feiern nicht nur die französischen Medien einen magischen Abend. Ein Überblick über die Pressestimmen.
","
FRANKREICHL'Équipe: »Ein Jubelschrei, der aus dem Herzen kommt. PSG leidet gegen die Bayern, aber qualifiziert sich für das Halbfinale. Paris wurde durchgerüttelt, wurde verängstigt, aber hat sich befreit. Auch Paris hatte, vor allem in der ersten Halbzeit, Chancen, hat sich das Leben aber unnötig kompliziert gemacht.«
"
65,17,5,2021,Sport,"


","
Fritz Kellers Zeit als DFB-Präsident geht nach 20 Monaten zu Ende. Es war eine unglückliche, erfolglose Amtszeit. Das System DFB hat er nicht verstanden, seine Versuche, es zu ändern, haben mehr zerstört als aufgebaut.
","
An diesem Tag des Rücktritts von Fritz Keller geht der Blick zurück auf einen sonnigen Septembertag im Vorjahr auf der Terrasse von Kellers Weingut mit Blick auf die Weinberge am Kaiserstuhl. Der DFB-Präsident hatte die Medien dorthin eingeladen, es sollte ein gegenseitiges Kennenlerntreffen sein.
"
