Line_ID,day,month,year,category,article,kurz_text,haupt_text
41,16,4,2021,Kultur,BR nimmt Satirefigur aus dem Programm,"
Im »SchleichFernsehen« des Bayerischen Rundfunks malte sich Satiriker Helmut Schleich das Gesicht schwarz an. Trotz Rassismusvorwürfen verteidigte der Sender zunächst den Beitrag – nun reagierte er doch.
","
Der Bayerische Rundfunk (BR) zieht nach viel Kritik an einem Satirebeitrag mit einem fiktiven schwarz geschminkten Kanzlerkandidaten Konsequenzen. Die umstrittene Kunstfigur »Maxwell Strauß« als Karikatur von Franz Josef Strauß wird künftig nicht mehr im Programm zu sehen sein. BR-Intendantin Katja Wildermuth kündigte im Rundfunkrat des öffentlich-rechtlichen Senders am Freitag zudem eine interne Wertediskussion an.
"
42,10,3,2021,Kultur,Steven Spielberg plant einen Film über die eigene Jugend,"
Porträt des Künstlers als junger Mann: Starregisseur Steven Spielberg bereitet einen Film über seine Teenagerzeit in Arizona vor.
","
Von »E.T. – Der Außerirdische« bis »Jurassic Park«: Immer wieder hat Steven Spielberg Filme gedreht, in denen junge Menschen zentrale Rollen spielen. Auch sein nächstes Projekt wird einen jungen Helden haben – nämlich das jugendliche Ich des späteren Starregisseurs.
"
43,5,6,2020,Kultur,BBC ernennt neuen Boss,"
Nach sieben Jahren an der Spitze der BBC hört Tony Hall als Generaldirektor auf. Nun wurde sein Nachfolger ernannt: Tim Davie, der bisher die BBC Studios leitete.
","
Anfang September soll der neue Generaldirektor der BBC in seinen Job starten, gab der Sender am Freitag bekannt. Und auch, wer den Chefposten denn übernehmen soll: Tim Davie.Der leitet seit acht Jahren die BBC Studios und war auch verantwortlich für die Entwicklung internationaler Marken- und Redaktionsstrategien des Senders. Wie der ""Guardian"" berichtet, sei Davie einer der bestbezahlten Mitarbeiter des Senders. Im vergangenen Jahr habe er 642.000 Pfund verdient - und damit deutlich mehr als der scheidende Generaldirektor Tony Hall. Für seinen neuen Posten müsse er sich daher von einigen Zehntausend Pfund verabschieden. Zuvor hatte Davie, der im BBC-Vorstand sitzt, mehrere Jahre lang den Audio- und Musikbetrieb des Unternehmens geleitet. Zuvor arbeitete der Marketingprofi bei Pepsi und Procter & Gamble.
"
44,29,10,2020,Kultur,Bleierne Zeiten,"
Wann wird aus Widerstand blinde Gewalt? Julia von Heinz erzählt in ""Und morgen die ganze Welt"" intensiv und klug von der Radikalisierung junger Linker. Kurz vor dem Shutdown kommt der deutsche Oscar-Kandidat nun ins Kino.
","
Gegen jeden, der es unternimmt, die verfassungsgemäße Ordnung des demokratischen und sozialen Bundestaats Deutschland zu beseitigen, haben alle Deutschen das Recht zum Widerstand - wenn andere Abhilfe nicht möglich ist. So steht es, zusammengefasst, in Artikel 20 des Grundgesetzes. Ein Satz, auf den sich zurzeit wohl viele beziehen: Rechte, die in der Flüchtlingspolitik der Bundesregierung einen Verfassungsbruch sehen; sogenannte Querdenker, die in der Coronakrise wütend gegen die Einschränkung ihrer Grundrechte protestieren – und Linke, die fürchten, dass die Organe des Staatsschutzes und die vollziehende Gewalt, Polizei und Armee, längst von rechts unterwandert sind.
"
45,22,8,2020,Kultur,"""Ein falsches Buhlschaftskleid bringt jede Menge Hatemails""","
Seit genau 100 Jahren gibt es die Salzburger Festspiele. Schauspielerin Mavie Hörbiger spielt dort im ""Jedermann"". Sie erzählt, warum so viele Menschen das Stück lieben - auch wenn eigentlich alle Kritiker es gering schätzen.
","
Mit der ersten Aufführung von Hugo von Hofmannsthals ""Jedermann"" in der Regie von Max Reinhardt begannen am 22. August 1920 die ersten Salzburger Festspiele. Gefeiert wird das Jubiläum heute mit einer Vorstellung des Bühnenspiels auf dem Domplatz in Anwesenheit des deutschen Bundespräsidenten Frank-Walter Steinmeier, einem ""Jedermann""-Streaming am Kapitelplatz und diversen Lesungen unter anderem der Darsteller Klaus Maria Brandauer, Peter Simonischek, Tobias Moretti, Cornelius Obonya und Philipp Hochmair.
"
46,3,6,2021,Kultur,Ich bin sauer auf Jens Spahn,"
Minimale Ansprüche, maximale Selbstprofilierung: Falsche Entscheidungen trifft der Gesundheitsminister nicht bloß im Eifer des Gefechts – sondern auch ganz unabhängig von einer Notsituation.
","
Am Freitag vor dem Pfingstwochenende formulierte Jens Spahn wieder mal einen dieser magischen Sätze, mit denen er regelmäßig die Herzen des Landes verzaubert: »Seien Sie im Zweifel sauer auf mich.«Wie gnädig und nobel, nicht nur den Bürgerinnen und Bürgern den dumpfen Affekt unterstellen und sich für diesen heroisch zur Frustabfuhr aufstellen, sondern noch mit der gönnigönni Jovialität im Subtext vermitteln, dass das Auf-ihn-sauer-sein-Dürfen ein freiwilliges Opfer sei, das er politisch zur Befriedung bringt, das Gefühl aber eigentlich gar nicht so viel mit ihm zu tun hat. Es ist die formvollendete Nebelkerze, wie sie nur der Bundesgesundheitsminister seit Beginn der Pandemie virtuos in unsere gut belüfteten, aber schlecht gefilterten Diskursräume wirft. Und ich wunderte mich: Gibt es etwa Menschen da draußen, die gegenwärtig nicht völlig frei von Zweifeln NUR noch auf Jens Spahn sauer sind?
"
47,27,2,2021,Kultur,Magischer Quatsch,"
Die Fantasie steigt ein und braust los, die Vernunft bleibt zurück: Der Buchpreisträger Saša Stanišić hat ein Kinderbuch über Taxis geschrieben. Ein abgefahrenes Buch.
","
»Es gibt wichtige Bücher und Bücher, die einem wichtig sind«, schreibt Saša Stanišić bei Instagram. »Das ist ein Buch, das mir sehr wichtig ist.« Stanišić hat für seinen Roman »Herkunft« 2019 den Deutschen Buchpreis gewonnen, nun hat er sich gemeinsam mit seinem Sohn Nikolai ein Buch mit Geschichten für Kinder ausgedacht. »Hey, hey, hey, Taxi!« heißt es.
"
48,23,5,2020,Kultur,Alles lässt sich immer so oder so (oder sogar so!) sehen,"
Die App The Buzzard will den kaputten Diskurs in Deutschland reparieren - und aggregiert deshalb gezielt unterschiedliche Meinungen. Problem aber: Feindbeobachtung ist nicht gleich Feindverständnis.
","
Schicksalsschwer schlägt ein menschliches Herz im Introvideo der App The Buzzard. Demonstranten marschieren, Barrikaden brennen. Eine Stimme verkündet: ""Unsere Demokratie ist in Gefahr"", den ""radikalen Worten"" im vergifteten Diskurs mit seinen verhärteten Fronten ""folgen mittlerweile auch radikale Taten"". Bald tauchen Gesichter auf. Entschlossene junge Leute vor dunklem Hintergrund, während die Musik sich zu hollywoodtauglichem Optimismus aufschwingt: ""Wir brauchen einen Diskurswandel. Und wir haben eine App entwickelt, die ihn möglich machen soll"". 
"
49,23,10,2020,Kultur,Auf zum letzten Tanz,"
Das Aus war angekündigt, doch das Deutsche Fernsehballett sollte noch auf eine Abschiedstour gehen. Daraus wird nun nichts - wegen Corona. Nur auf dem Bildschirm werden noch einmal die Beine geschwungen.
","
Das Deutsche Fernsehballett wird sich bereits Ende 2020 auflösen, die ursprünglich vorgesehene Abschiedstournee im kommenden Jahr entfällt wegen der Corona-Pandemie. Das sagte Geschäftsführer Peter Wolf am Freitag in Leipzig vor der Aufzeichnung einer Show, mit der sich das Ensemble vom TV-Publikum verabschiedet. Sie soll am 31. Oktober im MDR zur besten Sendezeit ausgestrahlt werden.
"
50,14,1,2021,Kultur,»Wir haben kein Problem mit der Menge«,"
Bei Sandra Maischberger steht Gesundheitsminister Jens Spahn nicht nur Rede und Antwort, sondern auch unter Beschuss – vor allem beim Thema Corona-Impfungen. Hätte die Anfangsknappheit verhindert werden können?
","
Es war ein langer Tag für Jens Spahn. Bis spät in die Nacht mit der Kanzlerin konferiert, früh am Morgen dann schon am Telefon fürs Interview mit dem Deutschlandfunk, tagsüber, neben anderen Terminen, seine Regierungserklärung im Bundestag. Nach Verlängerung, Elfmeterschießen und Mitternacht dann bei »Maischberger« endlich wieder Rede und Antwort über den Kladderadatsch mit Corona.
"
51,21,5,2021,Kultur,"


","
Mähnenstampfpop vom Balkan und schweizerische Balladeurskunst siegten über Achtzigerjahrekitsch und einsame Schmachtmänner: So lief das zweite Halbfinale des Eurovision Song Contest.
","
Die gute Nachricht ist: Der traurigste Mann der Welt war eh schon so betrübt, dass es ihn wahrscheinlich nicht weiter juckt, dass er es nicht ins ESC-Finale am Samstag schaffte. Tornike Kipiani aus Georgien schmerzelte sich matt durch einen naturlyrischen Liebesschmachter, der vermutlich auch die angesungene Person sogleich in tiefe Tristesse versenkte.
"
52,17,1,2021,Kultur,Phil Spector ist tot,"
Er produzierte für die Beatles und John Lennon. Zuletzt war er wegen Mordes inhaftiert. Jetzt ist Phil Spector mit 81 Jahren gestorben.
","
Der US-Plattenproduzent und verurteilte Mörder Phil Spector ist tot. Spector, der seit 2009 in einem Gefängnis in Kalifornien saß, starb an diesem Samstag in einem Krankenhaus in dem Bundesstaat, wie die zuständige Behörde am Sonntag mitteilte. Spector wurde nach übereinstimmenden Medienberichten 81 Jahre alt.
"
53,25,11,2020,Kultur,Beyoncé mit neun Grammy-Nominierungen,"
Nicht schlecht für ein Jahr ohne reguläres Album: Beyoncé führt die Liste der Grammy-Kandidaten mit neun Nominierungen für die wichtigsten Musikpreise an. Es folgen drei Stars mit je sechs Chancen.
","
Die Nominierungen für die Grammy Awards, den wichtigsten Musikpreis der Welt, sind berüchtigt – schließlich sind potenzielle Preisträger in 83 Kategorien zu verkünden, vom »Best Regional Mexican Music Album (Including Tejano)« über die »Best Chamber Music/Small Ensemble Performance« bis zu »Best Contemporary Christian Music Album«. In letzterer Kategorie ist übrigens Kanye West mit »Jesus Is King« nominiert.
"
54,16,12,2020,Kultur,Gotthilf Fischer ist tot,"
Er war der wohl populärste deutsche Chorleiter. Nun ist Gotthilf Fischer im Alter von 92 Jahren gestorben.
","
Er war der »Herr der singenden Heerscharen«, mit seinen Chören verbreitete der Dirigent und Komponist das deutsche Volkslied in aller Welt. Nun ist Gotthilf Fischer tot. Er starb bereits am Freitag im Alter von 92 Jahren, wie seine Managerin Esther Müller der Deutschen Presse-Agentur bestätigte. Zuvor hatten mehrere Medien darüber berichtet. Der Musiker sei »einfach eingeschlafen«, sagte Müller. »Es war die Zeit und das Alter.« Er sei heute im engsten Familienkreis beigesetzt worden.
"
55,1,4,2021,Kultur,Russland zeigt Film nun doch mit schwuler Sexszene,"
Weil Homosexualität in Russland als Tabu gilt, entfernte der russische Verleih des britischen Spielfilms »Supernova« vorsorglich eine explizite Szene. Der Regisseur protestierte – offenbar mit Erfolg.
","
Nach Zensurvorwürfen in Russland um den britischen Film »Supernova« soll das Drama über ein homosexuelles Paar vom 8. April an nun doch vollständig mit einer Sexszene gezeigt werden. Das Kulturministerium habe den Spielfilm mit Oscarpreisträger Colin Firth und Stanley Tucci in den Hauptrollen für Zuschauer ab 18 Jahren freigegeben, berichteten russische Medien.
"
56,14,2,2021,Kultur,»Abenteuerliche Duden-Kreationen«,"
Das Onlinewörterbuch des Dudens kennt jetzt Neuschöpfungen wie »Gästin« und »Bösewichtin«. Sprachwissenschaftlerinnen sehen damit neue Probleme für den Gebrauch der deutschen Sprache heraufziehen.
","
Jahrhundertelang war klar: Ein Mieter ist ein Mensch, der etwas gemietet hat. Ob dieser Mensch männlich, weiblich oder divers ist, spielte sprachlich keine Rolle. Der Duden macht damit jetzt Schluss. Wer auf Duden.de »Mieter« eingibt, sieht als Wortbedeutung: »männliche Person, die etwas gemietet hat«. Expertinnen warnen vor diesem sprachpolitischen Umsturz.
"
57,12,11,2020,Kultur,"""Rote Rosen""-Dreharbeiten mit Karl Dall unterbrochen","
Er sollte in der ARD-Telenovela ""Rote Rosen"" den Altrocker Richie Sky spielen. Doch wegen gesundheitlicher Probleme wurden die Dreharbeiten mit Karl Dall nun gestoppt – und die Drehbücher umgeschrieben.
","
Karl Dall wurde nach Angaben seiner Familie am Mittwochnachmittag in seinem Lüneburger Apartment mit dem Verdacht auf einen Schlaganfall behandelt. Er war in Lüneburg zu Dreharbeiten für die ARD-Seifenoper ""Rote Rosen"". Deren Presseagentur übermittelte die Nachricht und teilte mit, der 79-Jährige werde weiterhin medizinisch betreut.
"
58,22,7,2020,Kultur,Kaffeekränzchen mit YouPorn,"
Auch kleine Kinder haben mittlerweile Zugang zu Hardcore-Pornos im Netz, Eltern kriegen das nicht immer mit. Sat.1 wagt jetzt ein Gegenexperiment: Was passiert, wenn Mütter einen Erotikfilm konzipieren?
","
""Wie zur Hölle passen zwei Fäuste in ein Rektum?"" Das ist eine der Fragen, die junge Menschen sich heute offenbar stellen müssen. Nicht, nachdem sie erstmals selbst mit Sex in Berührung gekommen sind - sondern vorher, nach dem ersten Kontakt mit handelsüblicher Pornografie.
"
59,24,3,2021,Kultur,Dieter Bohlen steigt sofort bei »DSDS« aus,"
Dieter Bohlen wird nicht mehr bis zum Ende der aktuellen Staffel von »Deutschland sucht den Superstar« dabei sein – er habe sich krankgemeldet. RTL sucht nach Ersatz, vorerst machen Maite Kelly und Mike Singer allein weiter.
","
Eigentlich sollte Dieter Bohlen trotz der Trennung von RTL bis zum 3. April seiner Tätigkeit als Juror bei der Castingshow »Deutschland sucht den Superstar« nachgehen. Daraus wird nun nichts. Wie RTL mitteilte, habe Bohlen wegen einer Erkrankung kurzfristig abgesagt.
"
60,12,4,2021,Kultur,»Nomadland« bei den Bafta-Awards als bester Film ausgezeichnet,"
Mit vier Preisen für »Nomadland« bei der Bafta-Verleihung hat das US-Drama der chinesischen Regisseurin Chloé Zhao seine Favoritenrolle für die Oscars weiter gefestigt.
","
Der US-amerikanische Film »Nomadland« der chinesischen Regisseurin Chloé Zhao ist mit vier Auszeichnungen der Gewinner des Abends bei den als Baftas bekannten britischen Filmpreisen. Das Roadmovie wurde bei der Preisverleihung in der Londoner Royal Albert Hall am Sonntag als bester Film prämiert. Zhao erhielt den Bafta für die beste Regie, Frances McDormand wurde als beste Hauptdarstellerin ausgezeichnet. Außerdem bekam »Nomadland« den Kamera-Preis.
"
61,8,9,2020,Kultur,Aufblasbarer Penis und Syphilis-Skulpturen,"
Einer der bekanntesten Technoklubs der Welt wird zu einer Übergangskunsthalle. Mit der Ausstellung ""Studio Berlin"" will das Berghain wenigstens für eine Weile der Coronakrise trotzen. 
","
Lange war das Berghain der Inbegriff des ausschweifenden Nachtlebens zu raumfüllenden Bässen. Dann kam Corona und es wurde still zwischen den dicken Mauern. Wenn der Klub von Mittwoch an vorübergehend zur Kunsthalle wird, soll auch wieder was zu hören sein, die eine oder andere Soundinstallation läuft schon zur Probe. Überhaupt umfasst die in Rekordzeit zusammengestellte Ausstellung ""Studio Berlin"" das eine oder andere Werk, das zum Image des Klubs zu passen scheint.
"
62,19,5,2020,Kultur,SPD-Politiker warnt CDU vor Nein zur Erhöhung der Rundfunkgebühren,"
Unionspolitiker haben gegen die Erhöhung des Rundfunkbeitrags protestiert. Nun macht sich die SPD für den neuen Beitrag von 18,36 Euro stark - und warnt die CDU davor, gemeinsam mit der AfD zu stimmen.
","
Die SPD hat die CDU davor gewarnt, die geplante Erhöhung des Rundfunkbeitrages gemeinsam mit der AfD in einem oder mehreren Landtagen scheitern zu lassen. ""Die Abstimmung über den Rundfunkbeitrag wird in allen Ländern ein Lackmustest dafür werden, wie ernst es der CDU mit der Abgrenzung ist"", sagte der parlamentarische Geschäftsführer der SPD-Bundestagsfraktion, Carsten Schneider, der ""Saarbrücker Zeitung"". Einige CDU-Landesverbände in Ostdeutschland ""wackeln schon längst in Richtung AfD"", warnte der SPD-Politiker.
"
63,15,3,2021,Kultur,Vielfalt gewinnt,"
Die Oscar-Academy hat die Zeichen der Zeit erkannt und setzt entschlossen auf Diversität. Der Favorit »Mank« erzählt allerdings vom alten Hollywood.
","
Alles glänzend, alles neu, alles offen und transparent. Gleich die ersten Bilder, mit denen die Liveübertragung der diesjährigen Oscarnominierungen begann, wirkten wie ein Signal zum Aufbruch. In grandiosen Luftaufnahmen feierten sie das Museum der Academy of Motion Pictures, das nach Entwürfen des Stararchitekten Renzo Piano gebaut wurde und Ende September eröffnet werden soll.
"
64,1,3,2021,Kultur,Ausländische Journalisten beklagen »rapiden Rückgang der Medienfreiheit«,"
Einschüchterung, Belästigung, Visa-Probleme: Wieder einmal hat in einer Umfrage kein Auslandskorrespondent in China angegeben, dass sich die Bedingungen vor Ort verbessert hätten. Das Gegenteil sei der Fall.
","
China geht laut einer Umfrage immer schärfer gegen die Arbeit ausländischer Journalistinnen und Journalisten vor. In einer jährlichen Befragung, deren Ergebnisse der Auslandskorrespondentenclub (FCCC) in Peking vorlegte, habe das dritte Jahr in Folge kein einziger China-Korrespondent angegeben, dass sich seine Arbeitsbedingungen verbessert hätten.
"
